Date_Key;Animal_Key;Activity_Type_Key;Quantity_Consumed_Kg;Quantity_Prey_Units;Success_Flag;Prey_Species_Hunted;Location_Key
20260425;206;3;1.34;4;1;Alpine Grass;8
20260425;207;3;7.52;1;0;Lichen;8
20260425;208;4;0.1;1;1;Hare;8
20260425;209;2;8.81;0;1;Fish;8
20260426;201;1;1.44;2;1;Mouse;6
20260426;202;3;21.84;2;0;Clover;6
20260426;203;3;2.46;1;1;Berries;6
20260426;204;1;3.2;2;1;Hare;6
20260426;205;2;1.53;5;1;Beetle;6
20260426;206;3;1.29;0;0;Seeds;6
20260426;207;3;11.89;2;0;Moss;6
20260426;208;4;0.42;3;1;Grouse;6
20260426;209;2;7.83;3;1;Berries;6
20260427;201;1;2.2;0;0;Vole;6
20260427;202;3;21.38;2;1;Bark;6
20260427;203;3;6.94;2;1;Mushroom;6
20260427;204;1;3.88;2;0;Roe Deer Fawn;6
20260427;205;2;1.85;4;1;Beetle;6
20260427;206;3;0.5;1;1;Clover;6
20260427;207;3;7.61;5;1;Clover;6
20260427;208;4;0.76;2;0;Marmot;6
20260427;209;2;20.83;5;1;Roe Deer Fawn;6
20260428;201;1;0.81;0;1;Vole;6
20260428;202;3;22.05;0;0;Clover;6
20260428;203;3;6.46;3;0;Mushroom;6
20260428;204;1;3.55;1;1;Roe Deer Fawn;6
20260428;205;2;1.41;1;1;Berries;6
20260428;206;3;1.48;3;1;Roots;6
20260428;207;3;8.57;0;1;Lichen;6
20260428;208;4;0.81;2;1;Ptarmigan;6
20260428;209;2;13.04;3;1;Roots;6
20260429;201;1;0.78;2;0;Mouse;7
20260429;202;3;22.78;4;0;Clover;7
20260429;203;3;4.74;0;0;Clover;7
20260429;204;1;4.75;5;1;Chamois Kid;7
20260429;205;2;0.49;3;1;Earthworm;7
20260429;206;3;1.41;3;1;Seeds;7
20260429;207;3;8.43;3;1;Herbs;7
20260429;208;4;0.7;3;0;Ptarmigan;7
20260429;209;2;9.93;2;1;Roe Deer Fawn;7
20260430;201;1;1.09;0;1;Hare;6
20260430;202;3;14.99;0;0;Alpine Grass;6
20260430;203;3;3.09;5;1;Clover;6
20260430;204;1;2.19;0;1;Roe Deer Fawn;6
20260430;205;2;1.21;4;1;Berries;6
20260430;206;3;0.52;4;0;Clover;6
20260430;207;3;6.09;3;1;Alpine Grass;6
20260430;208;4;0.77;5;1;Ptarmigan;6
20260430;209;2;27.66;4;1;Honey;6
20260501;201;1;1.12;2;1;Hare;8
20260501;202;3;18.14;2;1;Bark;8
20260501;203;3;7.13;2;0;Clover;8
20260501;204;1;2.78;3;1;Marmot;8
20260501;205;2;0.45;1;1;Berries;8
20260501;206;3;0.83;2;1;Alpine Grass;8
20260501;207;3;3.04;2;0;Clover;8
20260501;208;4;0.91;0;1;Hare;8
20260501;209;2;17.71;1;0;Fish;8
20260502;201;1;2.34;3;1;Rabbit;4
20260502;202;3;12.2;2;0;Moss;4
20260502;203;3;7.28;1;1;Mushroom;4
20260502;204;1;3.99;4;1;Roe Deer Fawn;4
20260502;205;2;1.41;1;0;Rabbit;4
20260502;206;3;0.48;4;0;Alpine Grass;4
20260502;207;3;6.65;0;1;Moss;4
20260502;208;4;0.99;3;0;Ptarmigan;4
20260502;209;2;16.18;2;0;Roots;4
20260503;201;1;0.84;0;1;Rabbit;3
20260503;202;3;14.45;0;0;Bark;3
20260503;203;3;4.97;0;1;Clover;3
20260503;204;1;1.76;5;0;Roe Deer Fawn;3
20260503;205;2;1.41;0;0;Beetle;3
20260503;206;3;0.47;0;0;Seeds;3
20260503;207;3;7.83;3;0;Alpine Grass;3
20260503;208;4;0.91;2;0;Ptarmigan;3
20260503;209;2;25.13;5;1;Berries;3
20260504;201;1;0.39;4;1;Mouse;2
20260504;202;3;8.85;5;1;Clover;2
20260504;203;3;5.09;4;1;Clover;2
20260504;204;1;2.06;4;1;Roe Deer Fawn;2
20260504;205;2;0.66;0;0;Acorns;2
20260504;206;3;0.33;0;1;Roots;2
20260504;207;3;10.94;0;0;Herbs;2
20260504;208;4;0.82;2;0;Ptarmigan;2
20260504;209;2;6.2;0;1;Fish;2
20260505;201;1;0.6;0;0;Mouse;6
20260505;202;3;11.65;5;1;Lichen;6
20260505;203;3;2.67;3;1;Mushroom;6
20260505;204;1;3.11;3;1;Chamois Kid;6
20260505;205;2;0.51;5;0;Acorns;6
20260505;206;3;1.22;2;0;Seeds;6
20260505;207;3;3.66;3;0;Lichen;6
20260505;208;4;0.42;5;0;Marmot;6
20260505;209;2;9.9;2;0;Roe Deer Fawn;6
20260506;201;1;1.52;4;0;Grouse;9
20260506;202;3;11.26;4;1;Lichen;9
20260506;203;3;7.97;1;1;Berries;9
20260506;204;1;1.3;5;0;Marmot;9
20260506;205;2;0.62;4;1;Acorns;9
20260506;206;3;0.92;1;1;Roots;9
20260506;207;3;6.34;0;0;Lichen;9
20260506;208;4;0.49;4;0;Ptarmigan;9
20260506;209;2;28.69;3;1;Berries;9
20260507;201;1;0.43;2;1;Grouse;10
20260507;202;3;6.85;0;0;Clover;10
20260507;203;3;2.09;1;0;Clover;10
20260507;204;1;3.15;5;1;Chamois Kid;10
20260507;205;2;0.3;1;0;Earthworm;10
20260507;206;3;0.4;3;0;Dandelion;10
20260507;207;3;11.33;0;0;Clover;10
20260507;208;4;0.47;2;1;Hare;10
20260507;209;2;5.06;3;0;Fish;10
20260508;201;1;0.44;2;0;Mouse;2
20260508;202;3;15.19;1;1;Alpine Grass;2
20260508;203;3;3.91;5;1;Grass;2
20260508;204;1;1.44;5;0;Chamois Kid;2
20260508;205;2;0.23;4;1;Beetle;2
20260508;206;3;0.32;5;1;Seeds;2
20260508;207;3;4.08;5;1;Moss;2
20260508;208;4;0.84;0;1;Grouse;2
20260508;209;2;16.46;0;1;Roots;2
20260509;201;1;1.85;4;0;Mouse;2
20260509;202;3;11.85;3;0;Moss;2
20260509;203;3;7.26;1;1;Grass;2
20260509;204;1;4.74;5;1;Marmot;2
20260509;205;2;1.88;0;0;Rabbit;2
20260509;206;3;0.7;1;1;Seeds;2
20260509;207;3;4.33;1;0;Herbs;2
20260509;208;4;0.93;5;1;Fish;2
20260509;209;2;18.6;1;0;Berries;2
20260510;201;1;0.41;4;0;Hare;3
20260510;202;3;7.81;1;1;Alpine Grass;3
20260510;203;3;4.42;5;0;Clover;3
20260510;204;1;1.4;3;0;Grouse;3
20260510;205;2;0.51;4;1;Earthworm;3
20260510;206;3;0.99;0;0;Clover;3
20260510;207;3;5.67;4;0;Clover;3
20260510;208;4;0.7;4;1;Grouse;3
20260510;209;2;24.1;2;1;Berries;3
20260511;201;1;2.3;1;0;Vole;9
20260511;202;3;16.84;4;1;Clover;9
20260511;203;3;7.31;4;0;Mushroom;9
20260511;204;1;1.34;2;1;Grouse;9
20260511;205;2;1.97;3;1;Berries;9
20260511;206;3;0.22;2;1;Clover;9
20260511;207;3;5.14;2;1;Alpine Grass;9
20260511;208;4;0.48;1;1;Grouse;9
20260511;209;2;28.71;5;0;Fish;9
20260512;201;1;0.45;0;1;Rabbit;4
20260512;202;3;5.83;2;1;Moss;4
20260512;203;3;5.05;3;1;Clover;4
20260512;204;1;4.13;4;1;Grouse;4
20260512;205;2;0.94;4;1;Acorns;4
20260512;206;3;1.26;4;0;Roots;4
20260512;207;3;5.38;4;1;Alpine Grass;4
20260512;208;4;0.73;5;0;Marmot;4
20260512;209;2;8.55;3;1;Honey;4
20260513;201;1;0.72;0;1;Rabbit;5
20260513;202;3;15.87;4;1;Clover;5
20260513;203;3;7.85;3;1;Acorns;5
20260513;204;1;3.67;3;0;Marmot;5
20260513;205;2;1.2;3;0;Acorns;5
20260513;206;3;0.74;1;0;Roots;5
20260513;207;3;8.97;5;1;Lichen;5
20260513;208;4;0.32;0;0;Fish;5
20260513;209;2;13.97;2;0;Roots;5
20260514;201;1;0.83;1;0;Mouse;6
20260514;202;3;17.48;1;0;Alpine Grass;6
20260514;203;3;4.5;0;0;Mushroom;6
20260514;204;1;2.61;3;1;Marmot;6
20260514;205;2;1.45;0;1;Berries;6
20260514;206;3;0.28;5;1;Alpine Grass;6
20260514;207;3;5.98;0;1;Clover;6
20260514;208;4;0.71;2;0;Hare;6
20260514;209;2;18.12;0;0;Fish;6
20260515;201;1;1.3;4;0;Vole;2
20260515;202;3;20.78;1;1;Clover;2
20260515;203;3;5.47;5;1;Grass;2
20260515;204;1;1.95;3;1;Chamois Kid;2
20260515;205;2;1.84;2;0;Berries;2
20260515;206;3;0.22;0;1;Clover;2
20260515;207;3;10.29;2;0;Herbs;2
20260515;208;4;0.1;2;0;Hare;2
20260515;209;2;21.63;2;0;Berries;2
20260516;201;1;1.87;2;1;Hare;9
20260516;202;3;17.85;4;0;Lichen;9
20260516;203;3;1.57;2;1;Acorns;9
20260516;204;1;4.83;3;1;Roe Deer Fawn;9
20260516;205;2;1.22;0;1;Beetle;9
20260516;206;3;1.06;1;1;Alpine Grass;9
20260516;207;3;3.56;2;0;Lichen;9
20260516;208;4;0.27;4;1;Ptarmigan;9
20260516;209;2;12.3;3;0;Berries;9
20260517;201;1;0.43;2;0;Mouse;6
20260517;202;3;22.74;4;1;Clover;6
20260517;203;3;2.64;0;1;Acorns;6
20260517;204;1;2.06;0;0;Grouse;6
20260517;205;2;1.77;0;1;Acorns;6
20260517;206;3;0.96;3;0;Dandelion;6
20260517;207;3;9.31;1;0;Moss;6
20260517;208;4;0.36;2;1;Ptarmigan;6
20260517;209;2;17.81;2;1;Roots;6
20260518;201;1;0.43;4;1;Rabbit;1
20260518;202;3;19.81;5;0;Lichen;1
20260518;203;3;7.42;5;1;Berries;1
20260518;204;1;3.33;2;1;Marmot;1
20260518;205;2;0.59;5;1;Earthworm;1
20260518;206;3;1.34;3;1;Dandelion;1
20260518;207;3;5.69;0;1;Moss;1
20260518;208;4;0.38;0;1;Ptarmigan;1
20260518;209;2;20.93;4;1;Fish;1
20260519;201;1;1.22;5;1;Grouse;10
20260519;202;3;23.33;4;1;Moss;10
20260519;203;3;2.36;4;1;Clover;10
20260519;204;1;3.63;1;1;Roe Deer Fawn;10
20260519;205;2;1.13;1;1;Earthworm;10
20260519;206;3;0.11;1;1;Alpine Grass;10
20260519;207;3;9.07;1;1;Alpine Grass;10
20260519;208;4;0.99;5;1;Grouse;10
20260519;209;2;6.96;4;1;Berries;10
20260520;201;1;0.7;5;1;Mouse;8
20260520;202;3;19.22;1;1;Moss;8
20260520;203;3;5.62;3;1;Grass;8
20260520;204;1;3.21;0;1;Chamois Kid;8
20260520;205;2;0.46;5;0;Beetle;8
20260520;206;3;0.92;1;1;Alpine Grass;8
20260520;207;3;5.41;4;0;Herbs;8
20260520;208;4;0.43;5;1;Ptarmigan;8
20260520;209;2;13.84;1;0;Fish;8
20260521;201;1;2.35;1;0;Mouse;8
20260521;202;3;11.34;0;1;Bark;8
20260521;203;3;6;2;1;Clover;8
20260521;204;1;2.18;5;1;Hare;8
20260521;205;2;1.78;1;1;Beetle;8
20260521;206;3;1.15;5;1;Roots;8
20260521;207;3;7.33;2;1;Moss;8
20260521;208;4;0.41;0;0;Grouse;8
20260521;209;2;14.79;3;0;Roots;8
20260522;201;1;2.4;1;0;Vole;2
20260522;202;3;6.57;3;0;Lichen;2
20260522;203;3;6.08;0;1;Clover;2
20260522;204;1;4.65;2;0;Hare;2
20260522;205;2;1.89;5;1;Beetle;2
20260522;206;3;0.29;4;1;Clover;2
20260522;207;3;9.92;3;1;Alpine Grass;2
20260522;208;4;0.96;4;1;Grouse;2
20260522;209;2;9.56;2;1;Roe Deer Fawn;2
20260523;201;1;0.62;4;1;Hare;7
20260523;202;3;12.27;4;0;Moss;7
20260523;203;3;6.53;2;1;Grass;7
20260523;204;1;2.34;2;1;Chamois Kid;7
20260523;205;2;0.75;0;0;Beetle;7
20260523;206;3;1.4;2;1;Roots;7
20260523;207;3;4.61;3;1;Clover;7
20260523;208;4;0.34;5;1;Ptarmigan;7
20260523;209;2;8.71;4;1;Fish;7
20260524;201;1;1.89;4;0;Rabbit;6
20260524;202;3;17.15;5;0;Alpine Grass;6
20260524;203;3;7.47;3;1;Clover;6
20260524;204;1;2.84;5;1;Marmot;6
20260524;205;2;1.18;4;1;Earthworm;6
20260524;206;3;0.79;2;1;Roots;6
20260524;207;3;11.89;2;1;Herbs;6
20260524;208;4;0.11;0;1;Grouse;6
20260524;209;2;12.09;4;1;Fish;6
20260525;201;1;2.13;1;1;Mouse;2
20260525;202;3;21.58;1;1;Lichen;2
20260525;203;3;3.05;4;1;Clover;2
20260525;204;1;4.18;3;0;Roe Deer Fawn;2
20260525;205;2;0.42;0;0;Acorns;2
20260525;206;3;0.28;3;0;Alpine Grass;2
20260525;207;3;5.27;0;1;Alpine Grass;2
20260525;208;4;0.73;5;1;Hare;2
20260525;209;2;7.16;3;1;Fish;2
20260526;201;1;2.22;3;0;Grouse;5
20260526;202;3;11.66;4;1;Bark;5
20260526;203;3;6.43;1;1;Grass;5
20260526;204;1;3.59;0;1;Chamois Kid;5
20260526;205;2;0.71;0;0;Earthworm;5
20260526;206;3;0.52;0;1;Dandelion;5
20260526;207;3;10.61;5;1;Alpine Grass;5
20260526;208;4;0.71;0;0;Fish;5
20260526;209;2;23.53;3;0;Fish;5
20260527;201;1;0.63;4;1;Rabbit;1
20260527;202;3;6.84;2;1;Clover;1
20260527;203;3;6.15;0;1;Clover;1
20260527;204;1;4.95;4;1;Hare;1
20260527;205;2;0.57;0;1;Acorns;1
20260527;206;3;1.18;5;1;Clover;1
20260527;207;3;8.25;1;1;Alpine Grass;1
20260527;208;4;0.62;3;0;Fish;1
20260527;209;2;13.09;1;0;Fish;1
20260528;201;1;1.81;1;1;Grouse;5
20260528;202;3;5.98;0;1;Moss;5
20260528;203;3;1.81;4;0;Acorns;5
20260528;204;1;2.82;3;1;Hare;5
20260528;205;2;1.02;1;0;Beetle;5
20260528;206;3;0.74;5;1;Roots;5
20260528;207;3;10.57;4;0;Herbs;5
20260528;208;4;0.79;4;1;Grouse;5
20260528;209;2;13.66;5;1;Roe Deer Fawn;5
20260529;201;1;0.37;4;1;Hare;3
20260529;202;3;17.43;3;1;Lichen;3
20260529;203;3;4.12;0;0;Berries;3
20260529;204;1;2.89;5;1;Grouse;3
20260529;205;2;1.84;0;1;Rabbit;3
20260529;206;3;1.17;0;0;Alpine Grass;3
20260529;207;3;10.26;5;0;Herbs;3
20260529;208;4;0.64;1;1;Marmot;3
20260529;209;2;19.24;1;1;Roots;3
20260530;201;1;1.69;5;1;Vole;4
20260530;202;3;12.73;2;1;Bark;4
20260530;203;3;4.18;1;1;Mushroom;4
20260530;204;1;3.81;2;1;Marmot;4
20260530;205;2;1.08;2;1;Rabbit;4
20260530;206;3;1.21;5;1;Alpine Grass;4
20260530;207;3;9.3;4;0;Moss;4
20260530;208;4;0.19;0;0;Ptarmigan;4
20260530;209;2;12.09;4;0;Berries;4
20260531;201;1;0.81;2;1;Rabbit;5
20260531;202;3;7.4;2;1;Lichen;5
20260531;203;3;1.66;5;1;Berries;5
20260531;204;1;2.11;0;1;Hare;5
20260531;205;2;0.46;3;1;Earthworm;5
20260531;206;3;0.35;2;1;Clover;5
20260531;207;3;3.26;5;1;Alpine Grass;5
20260531;208;4;0.46;3;0;Marmot;5
20260531;209;2;24.79;1;0;Berries;5
20260601;201;1;2.2;4;1;Grouse;4
20260601;202;3;18.75;4;1;Clover;4
20260601;203;3;2.21;4;1;Berries;4
20260601;204;1;1.03;0;0;Hare;4
20260601;205;2;1.98;1;1;Acorns;4
20260601;206;3;0.51;3;0;Roots;4
20260601;207;3;8.83;0;1;Herbs;4
20260601;208;4;0.72;4;1;Fish;4
20260601;209;2;20.59;0;0;Roe Deer Fawn;4
20260602;201;1;0.72;2;1;Hare;3
20260602;202;3;5.4;5;0;Lichen;3
20260602;203;3;4.57;2;1;Mushroom;3
20260602;204;1;3.47;4;0;Hare;3
20260602;205;2;0.71;0;0;Beetle;3
20260602;206;3;0.78;2;1;Clover;3
20260602;207;3;3.67;3;1;Herbs;3
20260602;208;4;0.2;5;1;Fish;3
20260602;209;2;12.98;1;1;Roots;3
20260603;201;1;0.71;1;1;Mouse;10
20260603;202;3;15.49;1;1;Bark;10
20260603;203;3;7.87;0;1;Mushroom;10
20260603;204;1;2.26;2;1;Grouse;10
20260603;205;2;0.99;4;1;Acorns;10
20260603;206;3;0.88;3;1;Dandelion;10
20260603;207;3;4.34;2;1;Lichen;10
20260603;208;4;0.65;3;1;Marmot;10
20260603;209;2;13.38;3;0;Roe Deer Fawn;10
20260604;201;1;0.61;5;0;Grouse;7
20260604;202;3;10.89;0;1;Lichen;7
20260604;203;3;1.51;4;1;Clover;7
20260604;204;1;4.52;5;1;Grouse;7
20260604;205;2;1.71;2;1;Acorns;7
20260604;206;3;0.24;0;0;Seeds;7
20260604;207;3;5.6;2;1;Moss;7
20260604;208;4;0.94;3;1;Hare;7
20260604;209;2;8.57;1;0;Roe Deer Fawn;7
20260605;201;1;0.41;1;1;Grouse;7
20260605;202;3;7.15;0;1;Bark;7
20260605;203;3;4.28;4;1;Mushroom;7
20260605;204;1;1.19;2;0;Hare;7
20260605;205;2;1.93;3;0;Acorns;7
20260605;206;3;0.86;3;1;Seeds;7
20260605;207;3;10.28;3;1;Alpine Grass;7
20260605;208;4;0.41;5;1;Ptarmigan;7
20260605;209;2;21.51;1;1;Berries;7
20260606;201;1;2.4;5;1;Rabbit;2
20260606;202;3;18.29;5;1;Moss;2
20260606;203;3;6.94;5;0;Berries;2
20260606;204;1;4.07;1;1;Chamois Kid;2
20260606;205;2;0.23;0;1;Beetle;2
20260606;206;3;1.2;0;1;Seeds;2
20260606;207;3;7.71;3;1;Alpine Grass;2
20260606;208;4;0.19;1;1;Grouse;2
20260606;209;2;6.82;1;0;Honey;2
20260607;201;1;0.76;5;1;Mouse;1
20260607;202;3;23.63;5;1;Lichen;1
20260607;203;3;4.72;3;1;Acorns;1
20260607;204;1;2.25;3;0;Chamois Kid;1
20260607;205;2;1.64;2;1;Beetle;1
20260607;206;3;0.5;0;0;Clover;1
20260607;207;3;7.06;3;1;Alpine Grass;1
20260607;208;4;0.4;2;1;Marmot;1
20260607;209;2;10.01;1;1;Fish;1
20260608;201;1;0.3;5;0;Grouse;8
20260608;202;3;9.99;0;0;Bark;8
20260608;203;3;4;4;1;Acorns;8
20260608;204;1;2.54;1;1;Roe Deer Fawn;8
20260608;205;2;0.52;4;0;Acorns;8
20260608;206;3;0.69;5;0;Clover;8
20260608;207;3;7.54;0;0;Alpine Grass;8
20260608;208;4;0.56;3;0;Fish;8
20260608;209;2;26.87;3;1;Honey;8
20260609;201;1;1.2;0;0;Vole;8
20260609;202;3;13;0;1;Alpine Grass;8
20260609;203;3;4.64;5;0;Berries;8
20260609;204;1;1.11;0;1;Marmot;8
20260609;205;2;0.99;2;0;Rabbit;8
20260609;206;3;1.17;2;0;Alpine Grass;8
20260609;207;3;11.23;2;1;Moss;8
20260609;208;4;0.76;4;1;Ptarmigan;8
20260609;209;2;15.13;2;1;Roots;8
20260610;201;1;2.08;0;1;Rabbit;2
20260610;202;3;11.16;0;0;Bark;2
20260610;203;3;5.27;2;1;Acorns;2
20260610;204;1;1.71;2;0;Marmot;2
20260610;205;2;1.92;5;1;Acorns;2
20260610;206;3;0.14;0;0;Clover;2
20260610;207;3;4.62;1;1;Alpine Grass;2
20260610;208;4;0.76;0;1;Hare;2
20260610;209;2;21.09;3;1;Fish;2
20260611;201;1;0.58;2;1;Vole;4
20260611;202;3;9.07;2;1;Clover;4
20260611;203;3;7.69;3;0;Acorns;4
20260611;204;1;4.24;2;1;Grouse;4
20260611;205;2;1.79;0;1;Earthworm;4
20260611;206;3;0.85;1;1;Clover;4
20260611;207;3;3.15;0;1;Herbs;4
20260611;208;4;0.38;0;1;Fish;4
20260611;209;2;26.9;2;1;Honey;4
20260612;201;1;2.17;4;1;Vole;5
20260612;202;3;5.65;1;1;Lichen;5
20260612;203;3;4.69;5;1;Grass;5
20260612;204;1;2.68;4;1;Grouse;5
20260612;205;2;0.78;4;1;Rabbit;5
20260612;206;3;0.32;0;0;Roots;5
20260612;207;3;3.52;5;1;Herbs;5
20260612;208;4;0.56;4;1;Grouse;5
20260612;209;2;27.28;2;0;Fish;5
20260613;201;1;2.27;3;0;Mouse;10
20260613;202;3;22.92;3;0;Moss;10
20260613;203;3;5.64;5;0;Clover;10
20260613;204;1;4.52;3;1;Grouse;10
20260613;205;2;0.32;1;1;Berries;10
20260613;206;3;1.34;0;0;Clover;10
20260613;207;3;10.3;5;1;Lichen;10
20260613;208;4;0.15;1;0;Grouse;10
20260613;209;2;10.74;5;1;Fish;10
20260614;201;1;0.76;1;1;Grouse;9
20260614;202;3;7.4;2;0;Lichen;9
20260614;203;3;6.72;3;0;Mushroom;9
20260614;204;1;3.63;4;0;Roe Deer Fawn;9
20260614;205;2;1.2;0;1;Beetle;9
20260614;206;3;1.06;2;0;Seeds;9
20260614;207;3;9.42;4;0;Herbs;9
20260614;208;4;0.63;5;1;Marmot;9
20260614;209;2;11.13;0;1;Berries;9
20260615;201;1;1.91;4;1;Vole;4
20260615;202;3;20.69;0;0;Lichen;4
20260615;203;3;4.81;2;1;Clover;4
20260615;204;1;3.15;4;1;Hare;4
20260615;205;2;1.81;0;1;Beetle;4
20260615;206;3;1.07;1;1;Alpine Grass;4
20260615;207;3;4.96;5;1;Moss;4
20260615;208;4;0.17;4;1;Fish;4
20260615;209;2;29.37;4;1;Fish;4
20260616;201;1;1.03;5;1;Hare;3
20260616;202;3;10.09;1;0;Bark;3
20260616;203;3;6.67;0;0;Mushroom;3
20260616;204;1;3.18;2;1;Roe Deer Fawn;3
20260616;205;2;1.66;4;1;Beetle;3
20260616;206;3;0.83;5;1;Alpine Grass;3
20260616;207;3;7.49;2;1;Herbs;3
20260616;208;4;0.58;0;1;Fish;3
20260616;209;2;21.72;2;1;Fish;3
20260617;201;1;1.39;2;0;Vole;4
20260617;202;3;10.73;2;1;Moss;4
20260617;203;3;6.83;3;0;Berries;4
20260617;204;1;4.54;0;0;Chamois Kid;4
20260617;205;2;1.87;4;1;Earthworm;4
20260617;206;3;0.55;1;1;Clover;4
20260617;207;3;6.84;1;1;Clover;4
20260617;208;4;0.44;1;0;Grouse;4
20260617;209;2;23.43;4;0;Fish;4
20260618;201;1;0.83;1;1;Grouse;5
20260618;202;3;13.91;4;1;Lichen;5
20260618;203;3;3.7;3;1;Berries;5
20260618;204;1;3.06;4;1;Roe Deer Fawn;5
20260618;205;2;0.48;0;0;Berries;5
20260618;206;3;1.03;4;1;Seeds;5
20260618;207;3;8.32;1;1;Clover;5
20260618;208;4;0.6;4;0;Fish;5
20260618;209;2;27.75;5;1;Honey;5
20260619;201;1;0.76;5;1;Grouse;1
20260619;202;3;23.17;0;1;Bark;1
20260619;203;3;6.49;5;1;Berries;1
20260619;204;1;3.85;3;1;Roe Deer Fawn;1
20260619;205;2;1.28;4;1;Beetle;1
20260619;206;3;1.14;1;0;Alpine Grass;1
20260619;207;3;8.21;5;1;Lichen;1
20260619;208;4;0.13;3;1;Marmot;1
20260619;209;2;10.41;0;1;Berries;1
20260620;201;1;2;4;1;Mouse;7
20260620;202;3;21.47;4;1;Alpine Grass;7
20260620;203;3;6.94;5;0;Berries;7
20260620;204;1;4.1;1;0;Roe Deer Fawn;7
20260620;205;2;0.59;1;1;Berries;7
20260620;206;3;0.74;1;1;Dandelion;7
20260620;207;3;4.26;4;0;Clover;7
20260620;208;4;0.53;1;1;Grouse;7
20260620;209;2;18.95;2;1;Berries;7
20260621;201;1;2.24;5;1;Hare;10
20260621;202;3;6.83;4;0;Clover;10
20260621;203;3;1.94;1;0;Berries;10
20260621;204;1;4.7;0;1;Roe Deer Fawn;10
20260621;205;2;0.99;1;1;Berries;10
20260621;206;3;0.16;1;0;Seeds;10
20260621;207;3;4.56;3;1;Alpine Grass;10
20260621;208;4;0.63;5;1;Ptarmigan;10
20260621;209;2;8.12;0;0;Honey;10
20260622;201;1;2.47;2;1;Grouse;5
20260622;202;3;9.74;0;1;Moss;5
20260622;203;3;6.62;3;0;Clover;5
20260622;204;1;3.42;0;0;Chamois Kid;5
20260622;205;2;0.65;5;1;Acorns;5
20260622;206;3;1.15;3;1;Alpine Grass;5
20260622;207;3;11.42;4;0;Herbs;5
20260622;208;4;0.87;2;1;Grouse;5
20260622;209;2;12.05;3;1;Roe Deer Fawn;5
20260623;201;1;2.18;4;0;Rabbit;10
20260623;202;3;23.98;2;0;Clover;10
20260623;203;3;2.29;5;1;Clover;10
20260623;204;1;1.58;5;0;Marmot;10
20260623;205;2;1.08;4;1;Acorns;10
20260623;206;3;0.59;5;1;Roots;10
20260623;207;3;8.91;5;1;Moss;10
20260623;208;4;0.66;4;0;Grouse;10
20260623;209;2;14.32;2;1;Berries;10
20260624;201;1;1.34;4;0;Rabbit;6
20260624;202;3;24;4;1;Lichen;6
20260624;203;3;6.42;4;1;Berries;6
20260624;204;1;4.99;4;1;Roe Deer Fawn;6
20260624;205;2;0.22;3;1;Beetle;6
20260624;206;3;0.47;4;0;Roots;6
20260624;207;3;5.06;3;1;Herbs;6
20260624;208;4;0.18;4;1;Ptarmigan;6
20260624;209;2;7.71;0;0;Roe Deer Fawn;6
20260625;201;1;0.97;2;0;Hare;3
20260625;202;3;13.87;5;0;Bark;3
20260625;203;3;3.1;3;1;Clover;3
20260625;204;1;3.62;2;1;Hare;3
20260625;205;2;1.69;1;1;Berries;3
20260625;206;3;0.42;1;0;Dandelion;3
20260625;207;3;10.17;2;1;Herbs;3
20260625;208;4;0.98;2;1;Grouse;3
20260625;209;2;29.49;4;1;Berries;3
20260626;201;1;1.48;4;1;Grouse;8
20260626;202;3;24.16;5;1;Lichen;8
20260626;203;3;6.68;2;1;Mushroom;8
20260626;204;1;4.89;1;1;Chamois Kid;8
20260626;205;2;0.44;0;0;Earthworm;8
20260626;206;3;1.13;5;0;Roots;8
20260626;207;3;4.95;0;1;Moss;8
20260626;208;4;0.24;1;1;Grouse;8
20260626;209;2;21.06;4;0;Honey;8
20260627;201;1;2.31;1;0;Mouse;9
20260627;202;3;24.68;0;1;Lichen;9
20260627;203;3;1.93;0;0;Mushroom;9
20260627;204;1;2.82;5;1;Marmot;9
20260627;205;2;0.4;5;1;Berries;9
20260627;206;3;1.46;3;1;Alpine Grass;9
20260627;207;3;4.88;1;1;Lichen;9
20260627;208;4;0.78;1;0;Fish;9
20260627;209;2;16.85;3;0;Roots;9
20260628;201;1;1.93;4;1;Vole;7
20260628;202;3;11.77;0;1;Moss;7
20260628;203;3;6.99;4;0;Clover;7
20260628;204;1;4.87;3;1;Marmot;7
20260628;205;2;1.46;4;0;Beetle;7
20260628;206;3;0.31;0;1;Clover;7
20260628;207;3;6.61;4;1;Herbs;7
20260628;208;4;0.24;2;1;Grouse;7
20260628;209;2;28.89;5;1;Fish;7
20260629;201;1;1.54;3;1;Grouse;7
20260629;202;3;14.77;2;1;Clover;7
20260629;203;3;3.68;4;1;Grass;7
20260629;204;1;2.04;4;1;Grouse;7
20260629;205;2;1;3;1;Earthworm;7
20260629;206;3;0.92;4;1;Clover;7
20260629;207;3;4.47;3;1;Moss;7
20260629;208;4;0.74;1;1;Marmot;7
20260629;209;2;19.38;0;0;Berries;7
20260630;201;1;1.07;3;1;Vole;9
20260630;202;3;6.74;0;0;Alpine Grass;9
20260630;203;3;4.5;5;1;Grass;9
20260630;204;1;3.74;3;1;Marmot;9
20260630;205;2;0.53;0;1;Earthworm;9
20260630;206;3;0.28;4;1;Roots;9
20260630;207;3;10.3;3;0;Herbs;9
20260630;208;4;0.62;4;0;Grouse;9
20260630;209;2;17.6;0;0;Roe Deer Fawn;9
